id_docente,asignatura,semestre,numero_estudiantes,puntaje_claridad,puntaje_metodologia,puntaje_evaluacion,comentario,tendencia_desempeno
Docente_15,Matemáticas Básicas,2020-1,43,3.4,4.3,3.4,"Excelente profesor, muy claro.",Estable
Docente_37,Bases de Datos,2021-2,17,2.3,2.7,1.3,Cumple con el programa.,En riesgo
Docente_7,Bases de Datos,2021-2,43,3.7,4.0,4.1,Falta mucha pedagogía.,Estable
Docente_45,Ingeniería de Software,2023-1,27,4.0,4.6,3.5,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_7,Programación Orientada a Objetos,2022-1,30,1.9,3.1,2.2,No resuelve las dudas de los estudiantes.,En riesgo
Docente_11,Ética Profesional,2021-2,26,4.2,3.7,4.0,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_46,Estructuras de Datos,2022-1,38,4.2,4.0,3.7,Explica muy bien los temas.,Estable
Docente_7,Programación Orientada a Objetos,2023-2,38,1.6,3.5,2.0,Llega tarde a las clases frecuentemente.,En riesgo
Docente_45,Programación Orientada a Objetos,2021-1,25,4.3,5.0,3.6,Se nota que sabe mucho de la materia.,Estable
Docente_11,Programación Orientada a Objetos,2022-2,43,4.1,4.1,3.2,La clase es muy aburrida y monótona.,Estable
Docente_10,Matemáticas Básicas,2023-2,28,4.3,3.8,4.1,Los talleres son muy útiles para aprender.,Mejora
Docente_2,Programación Orientada a Objetos,2022-1,43,3.8,2.0,2.5,La clase es muy aburrida y monótona.,En riesgo
Docente_11,Ingeniería de Software,2020-1,34,3.8,4.0,3.3,Se podría mejorar un poco el material de estudio.,Estable
Docente_31,Estructuras de Datos,2020-1,30,4.2,3.8,3.9,La clase estuvo bien.,Estable
Docente_31,Matemáticas Básicas,2020-1,41,5.0,4.4,4.7,Explica muy bien los temas.,Mejora
Docente_37,Ingeniería de Software,2022-1,41,4.4,5.0,4.0,La clase es muy dinámica y entretenida.,Mejora
Docente_34,Estructuras de Datos,2021-1,39,4.0,4.8,4.4,Se nota que sabe mucho de la materia.,Mejora
Docente_50,Matemáticas Básicas,2020-2,24,4.2,4.4,2.9,Los temas son difíciles pero se entienden.,Estable
Docente_29,Inteligencia Artificial,2022-2,32,3.0,5.0,3.7,Cumple con el programa.,Estable
Docente_43,Inteligencia Artificial,2022-1,26,4.6,4.0,4.1,La clase estuvo bien.,Mejora
Docente_1,Ética Profesional,2022-2,24,4.6,5.0,4.5,Se podría mejorar un poco el material de estudio.,Mejora
Docente_22,Estructuras de Datos,2023-2,18,4.6,4.3,4.4,Resuelve las dudas con mucha paciencia.,Mejora
Docente_44,Estructuras de Datos,2020-1,19,1.3,1.6,2.2,Falta mucha pedagogía.,En riesgo
Docente_15,Ingeniería de Software,2021-1,26,3.6,5.0,4.1,La clase estuvo bien.,Mejora
Docente_2,Programación Orientada a Objetos,2023-1,26,2.3,1.3,2.3,No resuelve las dudas de los estudiantes.,En riesgo
Docente_48,Matemáticas Básicas,2021-2,44,4.0,4.6,4.9,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_41,Matemáticas Básicas,2022-1,43,2.3,2.1,3.2,Los temas son difíciles pero se entienden.,En riesgo
Docente_44,Estructuras de Datos,2023-2,45,4.6,4.4,5.0,Cumple con el programa.,Mejora
Docente_12,Bases de Datos,2022-2,43,4.3,4.7,4.0,Los talleres son muy útiles para aprender.,Mejora
Docente_26,Estructuras de Datos,2023-1,45,3.8,4.5,4.9,Cumple con el programa.,Estable
Docente_20,Programación Orientada a Objetos,2020-1,33,3.1,3.7,4.1,No resuelve las dudas de los estudiantes.,Estable
Docente_45,Bases de Datos,2020-2,28,2.5,2.6,2.8,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_30,Estructuras de Datos,2022-2,24,3.5,4.4,4.1,La clase es muy dinámica y entretenida.,Estable
Docente_1,Inteligencia Artificial,2021-1,29,3.8,4.2,3.4,Resuelve las dudas con mucha paciencia.,Estable
Docente_34,Bases de Datos,2021-1,24,4.1,4.3,4.8,La clase estuvo bien.,Mejora
Docente_19,Matemáticas Básicas,2022-1,15,2.4,1.0,1.7,La clase estuvo bien.,En riesgo
Docente_3,Programación Orientada a Objetos,2022-1,41,3.7,3.2,3.6,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_8,Matemáticas Básicas,2023-2,24,4.5,5.0,3.9,Explica muy bien los temas.,Mejora
Docente_28,Bases de Datos,2020-1,16,5.0,3.8,4.2,Resuelve las dudas con mucha paciencia.,Mejora
Docente_9,Bases de Datos,2022-1,40,4.9,5.0,4.4,Cumple con el programa.,Mejora
Docente_43,Ética Profesional,2021-1,45,4.3,4.6,4.4,"Excelente profesor, muy claro.",Mejora
Docente_46,Bases de Datos,2021-1,38,4.2,4.7,4.9,La clase es muy dinámica y entretenida.,Mejora
Docente_28,Estructuras de Datos,2020-2,24,3.8,2.6,4.4,La clase estuvo bien.,Estable
Docente_3,Inteligencia Artificial,2022-2,22,3.4,2.4,3.4,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_44,Ingeniería de Software,2023-1,28,3.9,4.9,4.9,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_7,Bases de Datos,2022-1,34,3.6,4.5,4.6,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_12,Estructuras de Datos,2023-1,36,4.0,5.0,3.5,Los temas son difíciles pero se entienden.,Estable
Docente_38,Programación Orientada a Objetos,2021-2,23,5.0,4.8,4.4,Se nota que sabe mucho de la materia.,Mejora
Docente_27,Estructuras de Datos,2021-2,24,3.2,3.7,4.1,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_6,Bases de Datos,2023-2,32,3.1,4.4,3.8,Los talleres son muy útiles para aprender.,Estable
Docente_25,Ética Profesional,2023-1,18,4.1,3.7,3.7,Resuelve las dudas con mucha paciencia.,Estable
Docente_34,Inteligencia Artificial,2022-2,31,4.6,4.5,4.2,Los temas son difíciles pero se entienden.,Mejora
Docente_46,Bases de Datos,2023-2,26,1.1,3.3,2.3,Falta mucha pedagogía.,En riesgo
Docente_30,Inteligencia Artificial,2023-1,29,4.3,3.9,4.4,Explica muy bien los temas.,Estable
Docente_36,Matemáticas Básicas,2023-1,17,3.9,3.3,3.8,Resuelve las dudas con mucha paciencia.,Estable
Docente_40,Bases de Datos,2021-2,33,5.0,4.3,4.7,Cumple con el programa.,Mejora
Docente_24,Programación Orientada a Objetos,2022-1,16,3.3,3.5,4.3,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_9,Inteligencia Artificial,2020-1,29,4.2,3.4,3.8,No resuelve las dudas de los estudiantes.,Estable
Docente_30,Ética Profesional,2020-1,17,3.6,4.6,4.0,"Excelente profesor, muy claro.",Estable
Docente_18,Ética Profesional,2020-2,25,4.3,4.4,4.1,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_7,Ética Profesional,2022-1,33,3.5,4.4,3.8,Califica de forma injusta.,Estable
Docente_45,Bases de Datos,2020-1,18,3.4,3.6,3.5,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_44,Estructuras de Datos,2020-1,37,2.1,3.0,2.0,No resuelve las dudas de los estudiantes.,En riesgo
Docente_34,Programación Orientada a Objetos,2023-2,19,3.2,3.5,4.1,La clase estuvo bien.,Estable
Docente_44,Ingeniería de Software,2021-1,24,2.2,2.8,2.2,Los temas son difíciles pero se entienden.,En riesgo
Docente_20,Ingeniería de Software,2020-1,40,4.8,5.0,5.0,La clase estuvo bien.,Mejora
Docente_40,Ingeniería de Software,2021-2,18,5.0,5.0,3.9,"Excelente profesor, muy claro.",Mejora
Docente_1,Programación Orientada a Objetos,2020-2,31,4.1,4.7,3.7,"Excelente profesor, muy claro.",Mejora
Docente_16,Programación Orientada a Objetos,2020-2,30,3.6,4.1,3.6,Explica muy bien los temas.,Estable
Docente_33,Inteligencia Artificial,2023-1,16,3.8,3.9,4.5,La clase es muy dinámica y entretenida.,Estable
Docente_20,Inteligencia Artificial,2023-2,20,5.0,4.8,4.5,La clase es muy dinámica y entretenida.,Mejora
Docente_35,Bases de Datos,2023-2,42,1.6,3.1,2.8,Los temas son difíciles pero se entienden.,En riesgo
Docente_40,Matemáticas Básicas,2023-1,19,2.4,3.1,3.2,Los temas son difíciles pero se entienden.,En riesgo
Docente_2,Programación Orientada a Objetos,2021-1,41,4.0,3.2,3.4,La clase estuvo bien.,Estable
Docente_11,Estructuras de Datos,2021-2,30,4.9,4.2,4.5,La clase estuvo bien.,Mejora
Docente_19,Bases de Datos,2020-2,45,3.6,3.5,3.4,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_32,Bases de Datos,2022-1,27,4.0,4.1,4.2,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_45,Ética Profesional,2020-2,29,2.6,2.6,2.7,Falta mucha pedagogía.,En riesgo
Docente_28,Programación Orientada a Objetos,2020-1,24,3.7,3.4,3.3,La clase es muy aburrida y monótona.,Estable
Docente_8,Estructuras de Datos,2023-1,15,4.0,4.2,4.1,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_20,Matemáticas Básicas,2023-2,16,3.4,3.5,4.9,Se podría mejorar un poco el material de estudio.,Estable
Docente_9,Inteligencia Artificial,2023-2,23,4.4,4.4,4.1,Explica muy bien los temas.,Mejora
Docente_11,Bases de Datos,2021-2,26,3.6,1.5,2.4,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_34,Inteligencia Artificial,2020-2,20,3.7,4.6,4.1,Los temas son difíciles pero se entienden.,Mejora
Docente_10,Bases de Datos,2022-2,29,4.0,3.5,4.0,Resuelve las dudas con mucha paciencia.,Estable
Docente_18,Ética Profesional,2022-1,44,2.6,3.8,2.2,Falta mucha pedagogía.,En riesgo
Docente_5,Ética Profesional,2023-2,27,3.6,4.6,4.3,La clase estuvo bien.,Mejora
Docente_39,Ingeniería de Software,2021-1,33,3.9,4.4,5.0,Se podría mejorar un poco el material de estudio.,Mejora
Docente_33,Ética Profesional,2022-1,19,3.9,3.9,3.7,Los temas son difíciles pero se entienden.,Estable
Docente_38,Estructuras de Datos,2022-2,33,2.1,1.0,2.8,"El profesor es normal, ni muy bueno ni muy malo.",En riesgo
Docente_26,Matemáticas Básicas,2020-1,15,3.3,3.4,4.0,Los talleres son muy útiles para aprender.,Estable
Docente_15,Matemáticas Básicas,2020-2,30,4.1,3.6,4.2,Califica de forma injusta.,Estable
Docente_21,Ética Profesional,2021-2,39,4.5,3.8,4.3,La clase estuvo bien.,Estable
Docente_7,Programación Orientada a Objetos,2023-1,39,1.5,2.1,2.3,Falta mucha pedagogía.,En riesgo
Docente_5,Matemáticas Básicas,2022-1,18,4.5,3.3,3.8,"Excelente profesor, muy claro.",Estable
Docente_48,Matemáticas Básicas,2023-2,39,4.1,3.5,3.9,Se podría mejorar un poco el material de estudio.,Estable
Docente_39,Ingeniería de Software,2020-1,44,4.6,4.8,4.9,Se nota que sabe mucho de la materia.,Mejora
Docente_21,Matemáticas Básicas,2023-2,27,3.0,2.9,2.3,Califica de forma injusta.,En riesgo
Docente_41,Estructuras de Datos,2021-2,21,4.2,4.7,3.6,Cumple con el programa.,Estable
Docente_32,Inteligencia Artificial,2022-1,22,2.1,3.4,2.6,No resuelve las dudas de los estudiantes.,En riesgo
Docente_48,Programación Orientada a Objetos,2023-1,41,4.1,3.8,4.1,No resuelve las dudas de los estudiantes.,Estable
Docente_13,Matemáticas Básicas,2020-1,35,4.3,5.0,4.5,Los temas son difíciles pero se entienden.,Mejora
Docente_7,Programación Orientada a Objetos,2020-1,40,4.2,4.2,3.9,Resuelve las dudas con mucha paciencia.,Estable
Docente_1,Bases de Datos,2023-1,33,3.9,3.6,3.6,Llega tarde a las clases frecuentemente.,Estable
Docente_5,Bases de Datos,2021-1,36,2.9,4.5,3.8,No resuelve las dudas de los estudiantes.,Estable
Docente_32,Programación Orientada a Objetos,2021-2,33,4.6,5.0,4.8,La clase estuvo bien.,Mejora
Docente_33,Bases de Datos,2022-2,34,3.6,3.8,3.5,Llega tarde a las clases frecuentemente.,Estable
Docente_9,Ética Profesional,2020-2,29,2.0,2.5,1.9,Falta mucha pedagogía.,En riesgo
Docente_41,Inteligencia Artificial,2020-2,33,3.6,4.0,4.6,Se nota que sabe mucho de la materia.,Estable
Docente_9,Ética Profesional,2022-1,18,3.2,4.2,3.0,La clase es muy dinámica y entretenida.,Estable
Docente_32,Programación Orientada a Objetos,2020-1,34,1.5,2.7,3.3,Cumple con el programa.,En riesgo
Docente_22,Matemáticas Básicas,2021-2,41,2.7,2.2,2.7,Llega tarde a las clases frecuentemente.,En riesgo
Docente_17,Inteligencia Artificial,2022-2,17,3.7,3.8,3.6,Los talleres son muy útiles para aprender.,Estable
Docente_19,Matemáticas Básicas,2021-2,42,4.8,4.6,4.6,Cumple con el programa.,Mejora
Docente_40,Estructuras de Datos,2022-1,27,4.2,4.5,3.8,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_4,Estructuras de Datos,2020-2,33,4.0,3.8,4.3,Califica de forma injusta.,Estable
Docente_17,Ingeniería de Software,2020-1,16,1.0,2.6,2.3,Los parciales no tienen nada que ver con lo visto en clase.,En riesgo
Docente_27,Bases de Datos,2021-2,25,4.6,4.5,5.0,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_4,Programación Orientada a Objetos,2021-2,32,3.7,4.3,3.8,Los temas son difíciles pero se entienden.,Estable
Docente_49,Ingeniería de Software,2020-1,22,4.3,3.2,2.0,La clase estuvo bien.,En riesgo
Docente_5,Ética Profesional,2020-1,26,4.7,4.5,4.0,"Excelente profesor, muy claro.",Mejora
Docente_27,Estructuras de Datos,2020-2,43,3.8,3.9,4.9,Cumple con el programa.,Mejora
Docente_31,Programación Orientada a Objetos,2022-1,38,3.7,3.5,3.8,"Excelente profesor, muy claro.",Estable
Docente_7,Matemáticas Básicas,2023-2,31,4.5,5.0,4.6,La clase es muy dinámica y entretenida.,Mejora
Docente_42,Bases de Datos,2023-1,30,4.8,3.6,4.6,Resuelve las dudas con mucha paciencia.,Mejora
Docente_15,Matemáticas Básicas,2020-1,15,4.0,4.4,3.9,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_13,Estructuras de Datos,2023-1,36,5.0,4.2,3.7,Los temas son difíciles pero se entienden.,Mejora
Docente_48,Matemáticas Básicas,2023-2,16,2.8,3.5,2.4,Falta mucha pedagogía.,En riesgo
Docente_50,Inteligencia Artificial,2021-1,28,3.8,4.2,4.6,"No explica bien, me siento perdido.",Estable
Docente_36,Programación Orientada a Objetos,2020-2,29,2.4,2.6,2.5,La clase es muy aburrida y monótona.,En riesgo
Docente_40,Bases de Datos,2022-2,21,3.9,3.2,3.5,Los temas son difíciles pero se entienden.,Estable
Docente_28,Matemáticas Básicas,2021-2,22,1.8,2.9,1.8,La clase es muy aburrida y monótona.,En riesgo
Docente_38,Matemáticas Básicas,2021-2,28,3.6,3.5,3.1,Llega tarde a las clases frecuentemente.,Estable
Docente_37,Matemáticas Básicas,2020-1,42,2.7,2.5,1.6,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_16,Ética Profesional,2020-1,17,4.1,3.9,3.1,"Excelente profesor, muy claro.",Estable
Docente_9,Inteligencia Artificial,2021-1,24,1.2,3.4,3.0,"No explica bien, me siento perdido.",En riesgo
Docente_21,Bases de Datos,2021-2,24,4.0,4.2,3.3,Resuelve las dudas con mucha paciencia.,Estable
Docente_39,Inteligencia Artificial,2023-2,36,4.3,3.5,4.3,La clase es muy dinámica y entretenida.,Estable
Docente_43,Matemáticas Básicas,2020-2,23,4.2,3.6,3.2,Llega tarde a las clases frecuentemente.,Estable
Docente_14,Inteligencia Artificial,2022-2,43,4.0,3.4,3.2,La clase estuvo bien.,Estable
Docente_29,Ingeniería de Software,2022-1,45,3.8,3.8,4.5,Se podría mejorar un poco el material de estudio.,Estable
Docente_50,Estructuras de Datos,2022-1,42,3.2,4.5,4.2,La clase estuvo bien.,Estable
Docente_34,Bases de Datos,2022-2,37,4.0,3.5,3.0,Llega tarde a las clases frecuentemente.,Estable
Docente_33,Matemáticas Básicas,2020-1,26,2.8,3.4,4.4,"No explica bien, me siento perdido.",Estable
Docente_46,Estructuras de Datos,2023-2,23,3.9,3.7,2.8,Se nota que sabe mucho de la materia.,Estable
Docente_14,Programación Orientada a Objetos,2021-2,24,4.2,2.9,5.0,Llega tarde a las clases frecuentemente.,Estable
Docente_14,Matemáticas Básicas,2022-2,38,4.5,4.5,3.4,Resuelve las dudas con mucha paciencia.,Estable
Docente_3,Programación Orientada a Objetos,2023-2,35,4.3,5.0,4.6,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_30,Matemáticas Básicas,2020-1,30,4.1,3.6,4.3,"Excelente profesor, muy claro.",Estable
Docente_18,Bases de Datos,2023-1,24,4.7,4.5,4.5,"Excelente profesor, muy claro.",Mejora
Docente_4,Bases de Datos,2023-1,30,2.8,3.8,3.7,Explica muy bien los temas.,Estable
Docente_25,Inteligencia Artificial,2023-2,16,3.9,4.4,4.1,La clase estuvo bien.,Estable
Docente_14,Inteligencia Artificial,2021-1,36,2.2,3.1,1.9,Falta mucha pedagogía.,En riesgo
Docente_35,Matemáticas Básicas,2022-1,16,4.6,4.5,4.1,Cumple con el programa.,Mejora
Docente_49,Bases de Datos,2020-1,44,3.1,1.2,1.5,"El profesor es normal, ni muy bueno ni muy malo.",En riesgo
Docente_49,Bases de Datos,2022-1,40,1.0,3.2,1.5,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_38,Programación Orientada a Objetos,2020-1,25,3.8,3.5,4.2,Falta mucha pedagogía.,Estable
Docente_28,Ética Profesional,2023-1,40,4.3,4.4,3.8,"Excelente profesor, muy claro.",Estable
Docente_7,Estructuras de Datos,2023-1,45,4.0,4.1,3.5,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_35,Inteligencia Artificial,2023-1,33,4.0,3.0,2.2,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_37,Ética Profesional,2022-1,20,3.6,3.6,4.8,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_30,Ingeniería de Software,2021-2,19,2.4,3.2,1.0,"No explica bien, me siento perdido.",En riesgo
Docente_18,Ética Profesional,2022-1,17,4.4,5.0,3.3,La clase estuvo bien.,Estable
Docente_50,Estructuras de Datos,2022-1,25,3.0,2.5,2.5,"El profesor es normal, ni muy bueno ni muy malo.",En riesgo
Docente_26,Matemáticas Básicas,2022-1,26,4.0,3.7,4.6,Cumple con el programa.,Estable
Docente_43,Bases de Datos,2020-1,18,4.3,5.0,4.4,Resuelve las dudas con mucha paciencia.,Mejora
Docente_37,Ingeniería de Software,2022-2,41,2.3,3.0,2.3,Llega tarde a las clases frecuentemente.,En riesgo
Docente_12,Inteligencia Artificial,2023-2,15,1.9,3.5,2.3,La clase estuvo bien.,En riesgo
Docente_1,Inteligencia Artificial,2020-1,45,3.8,2.9,3.2,Se podría mejorar un poco el material de estudio.,Estable
Docente_31,Ingeniería de Software,2021-2,28,3.7,3.6,3.5,"Excelente profesor, muy claro.",Estable
Docente_38,Matemáticas Básicas,2022-1,43,5.0,4.6,4.9,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_36,Bases de Datos,2020-2,29,3.9,4.4,4.4,Los talleres son muy útiles para aprender.,Estable
Docente_17,Ética Profesional,2022-1,23,3.6,4.0,4.0,Califica de forma injusta.,Estable
Docente_9,Programación Orientada a Objetos,2021-1,19,4.7,4.9,4.8,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_42,Matemáticas Básicas,2021-2,18,2.5,2.5,1.9,Los temas son difíciles pero se entienden.,En riesgo
Docente_3,Programación Orientada a Objetos,2023-2,33,4.0,5.0,3.6,Los temas son difíciles pero se entienden.,Estable
Docente_3,Estructuras de Datos,2021-2,16,4.2,4.4,4.0,Se podría mejorar un poco el material de estudio.,Mejora
Docente_17,Bases de Datos,2020-1,36,3.4,3.5,4.8,Se podría mejorar un poco el material de estudio.,Estable
Docente_35,Ingeniería de Software,2020-1,34,3.5,4.1,3.8,La clase estuvo bien.,Estable
Docente_23,Matemáticas Básicas,2020-2,31,3.7,3.0,3.2,La clase es muy aburrida y monótona.,Estable
Docente_8,Estructuras de Datos,2020-2,22,4.1,4.2,4.4,La clase es muy dinámica y entretenida.,Mejora
Docente_21,Estructuras de Datos,2022-2,41,2.9,2.1,1.1,Los temas son difíciles pero se entienden.,En riesgo
Docente_27,Matemáticas Básicas,2023-1,43,3.6,3.8,3.2,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_10,Matemáticas Básicas,2022-2,34,3.6,3.8,3.3,Se podría mejorar un poco el material de estudio.,Estable
Docente_22,Inteligencia Artificial,2022-2,30,4.1,4.5,4.6,Resuelve las dudas con mucha paciencia.,Mejora
Docente_40,Matemáticas Básicas,2021-1,26,3.8,4.4,4.0,"Excelente profesor, muy claro.",Estable
Docente_19,Programación Orientada a Objetos,2020-1,18,4.6,4.6,4.6,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_14,Ética Profesional,2022-2,31,4.0,4.0,4.6,No resuelve las dudas de los estudiantes.,Estable
Docente_38,Ingeniería de Software,2022-2,45,2.7,2.8,1.7,No resuelve las dudas de los estudiantes.,En riesgo
Docente_25,Ética Profesional,2020-1,36,5.0,4.7,4.7,Se podría mejorar un poco el material de estudio.,Mejora
Docente_10,Inteligencia Artificial,2020-2,45,4.6,4.5,4.6,"Excelente profesor, muy claro.",Mejora
Docente_15,Estructuras de Datos,2023-1,32,4.0,3.2,3.3,La clase es muy dinámica y entretenida.,Estable
Docente_34,Ética Profesional,2020-1,34,4.5,5.0,4.8,La clase estuvo bien.,Mejora
Docente_43,Estructuras de Datos,2023-2,25,4.5,4.6,4.1,Resuelve las dudas con mucha paciencia.,Mejora
Docente_13,Ética Profesional,2022-1,44,4.6,5.0,5.0,La clase es muy dinámica y entretenida.,Mejora
